Nombre,Ubicacion,Url,Salario,Modalidad,Descripcion
Analista De Datos Con Experiencia En Macros,None,/analista-de-datos-con-experiencia-en-macros-en-quito-ID-1290033,None,None,"Unete a nuestro equipo dinamicoSomos una empresa lider en investigacion de mercados y estamos en busca de un Analista Operativo Freelance apasionado por los datos y el analisis.Requisitos:•Dominio intermedio-avanzado de Excel (comprobado).•Experiencia minima de 1 ano en analisis de datos, bases, macros•Contar con RUC/RIMPE personal.•Disponibilidad para trabajar desde nuestras oficinas.•Residencia en Quito.Si estas listo para impulsar tu carrera en investigacion de mercados, queremos conocerte.Postula ahora y se parte de un entorno de trabajo innovador y colaborativo."
Contador/Ra,None,/contador-ra-en-pichincha-ID-1290044,None,None,"Empresa dedicada a la fabricacion de cafe ubicada en la parroquia Yaruqui se encuentra en la busqueda de un/a CONTADORFunciones:Elaboracion de estados financieros.Registros y control de transacciones contables.Planificacion y elaboracion de presupuestos.Analisis de costos y rentabilidad.Gestion de riesgos financieros.Asesoramiento fiscal y tributaria.Participacion en la resolucion de acciones financieras estrategicas.Tendra a cargo un equipo de trabajo a sus ordenes: asistente contable, auxilar contable y secretariaRequisitos:CPA autorizado5 minimo de experiencia en cargos de CONTADOR GENERALVivir cerca de la ubicacion-Yaruqui o sus alrededores.Gestion de equipos.La empresa ofrece:Sueldo fijo bajo servicios profesionalesBono por cumplimientoMovilizacion"
Digitador,None,/digitador-en-quito-ID-1290076,None,None,"ESTAMOS CONTRATANDO ASISTENTE ADMINISTRATIVO VIRTUAL (HOME-BASED)Empresa: Teamficient - www.teamficient.comTeamFicient se especializa en el arte de conectar organizaciones con el personal remoto ideal.Nuestro compromiso con nuestros colabores es ofrecer un trabajo remoto desde la comodidad de su casa con todos los beneficios de ley y con un excelente clima laboralComo aplicar: Mirar detalles a continuacionRango de tiempo: 9am a 6pm CSTHoras Laborables: 9 horas por dia ( 8 horas laborables, 1 hora de break)Dias libres: 2 dias a la semanaSalario: $800-$1200 US DolaresRequisitos:Hablar un Meido basio en NIVEL DE INGLESExperiencia como asistente administrativo o cargos similares.Dominio de herramientas ofimaticas (Microsoft Office, Google Workspace).Habilidades organizativas y de gestion del tiempo.Atencion al detalle y precision en la gestion de documentos.Excelentes habilidades de comunicacion y colaboracion.Capacidad para trabajar de manera independiente.Gestion eficaz de tareas en un entorno remoto.Discapacidad igual mayor al 30% con carnet de conadis o sustituto (obligatorio)Formacion Academica: Titulo asociados con Administracion de empresas o areas similares.Nivel de ingles C1-C2 Obligatorio.Beneficios:Beneficios de LeySalario Acorde al MercadoTrabajo RemotoEstabilidad Laboral Buen Ambiente LaboralSi tienes alguna pregunta, puedes enviar un correo a ******Este es un empleo a largo plazo y trabajaras con un equipo increible que te guiara en tu trabajo desde casa."
Tecnico En Redes De Datos,None,/tecnico-en-redes-de-datos-en-guayas-ID-1290090,None,None,"Requisitos:Formacion: Carreras tecnicas en telecomunicaciones o afinesExperiencia minima: 1 anoPosea licencia tipo A y BIndispensable que vivan cerca de Duran, y Taura.Dispuesto a laborar fines de semana en campamento (se cubre estadia y alimentacion)Conocimientos:Instalacion y mantenimiento de equipos.Soporte tecnico en redes, datos, sistemas operativos, hardware y telecomunicaciones.Uso de Mikrotik, Ubiquiti, Cambium Networks.Conocimientos basicos en Fibra OpticaResolucion de problemas tecnicos.Ofrecemos:Sueldo + horas extras + alimentacion + estadia"
Programador Web Jr. Php Y Mysql,None,/programador-web-jr-php-y-mysql-en-guayaquil-ID-1290096,None,None,"Buscamos un programador Jr. Para el area de soporte tecnicoConocimiento en PHP, Mysql, HTML5 y CSS3Dispuesto a aprenderExperiencia minima de 2 anosBuen manejo del computadorOfrecemosRemuneracion a convenirHorario de lunes a viernes de 9:00 a 18:00Sabados de 9:00 a 14:00"
Tecnico En Sistema,None,/tecnico-en-sistema-en-guayaquil-ID-1290115,None,None,"SE BUSCA UN TECNICO EN SISTEMA, QUE TENGA CONOCIMIENTO EN EL AREA DE SEGURIDAD ELECTRONICA , INSTALACION DE CAMARAS, REDES, CENTRALES DE INCENDIO Y TELECOMUNICACIONES"
Informatico Para Rediseno De Web Con Wordpress,None,/informatico-para-rediseno-de-web-con-wordpress-en-quito-ID-1290117,None,None,Necesito joven hombre o mujer conocimientos manejo de wordpress para redisenar  una web- commerce y tambien par manejo de redes sociales Se ofrece buen ambiente  Horario abierto a convenir y formas del trabajo sea presencial o telematico Incorporacion inmediata Contactarse al whatsapp 0996369599
Desarrollador De Software,None,/desarrollador-de-software-en-latacunga-ID-1290119,None,None,"desarrollador de software, una carrera que, de ser de tu interes, puede ofrecerte un prometedor futuro.Los desarrolladores de software son personas que trabajan en servicios de diseno de sistemas informaticos, para editores de software y en diversas industrias de fabricacion de dispositivos informaticos.Estos ingenieros trabajan para identificar problemas con programas y aplicaciones e informarlos o corregirlos.Los desarrolladores de software se dedican a identificar problemas en programas y sistemas informaticos, ademas trabajan en la edicion y en diferentes ramas de las industrias de dispositivos informaticos.La educacion requerida para convertirse en desarrollador de software generalmente incluye una licenciatura en informatica o ingenieria de software, con un enfoque en la construccion, analisis y mantenimiento de software.Para ser un desarrollador de software efectivo, es necesario tener habilidades de trabajo en equipo, estar orientado a los detalles, tener capacidad de resolucion de problemas y habilidad para explicar aspectos tecnicos a usuarios no tecnicos."
Joven Informatico Polifuncional Conocimientos De Promocion En Redes Y Facilidad En Ventas,None,/joven-informatico-polifuncional-conocimientos-de-promocion-en-redes-y-facilidad-en-ventas-en-quito-ID-1289971,None,None,"Joven de 22 a 28 anos con conocimiento de INFORMATICA, y manejo de redes sociales , web y ventasCiudad de Quito al norteHonestidad, puntualidad, buena presenciaConocimientos manejo sistemas para manejo webDeseos de trabajar bajo presion Atencion clientes y proveedoresOfrecemos estabilidad, sueldo puntual a medio tiempoHombre o mujer"
Digitador,None,/digitador-en-quito-ID-1289993,None,None,"Tiempo CompletoESTAMOS CONTRATANDO ASISTENTE ADMINISTRATIVO VIRTUAL (HOME-BASED)Empresa: Teamficient - www.teamficient.comTeamFicient se especializa en el arte de conectar organizaciones con el personal remoto ideal. Nuestro compromiso con nuestros colabores es ofrecer un trabajo remoto desde la comodidad de su casa con todos los beneficios de ley y con un excelente clima laboralComo aplicar: Mirar detalles a continuacionRango de tiempo: 9am a 6pm CSTHoras Laborables: 9 horas por dia ( 8 horas laborables, 1 hora de break)Dias libres: 2 dias a la semanaSalario: $800-$1200 US DolaresRequisitos:Hablar un Meido basio en NIVEL DE INGLESExperiencia como asistente administrativo o cargos similares.Dominio de herramientas ofimaticas (Microsoft Office, Google Workspace).Habilidades organizativas y de gestion del tiempo.Atencion al detalle y precision en la gestion de documentos.Excelentes habilidades de comunicacion y colaboracion.Capacidad para trabajar de manera independiente.Gestion eficaz de tareas en un entorno remoto.Discapacidad igual mayor al 30% con carnet de conadis o sustituto (obligatorio)Formacion Academica:Titulo asociados con Administracion de empresas o areas similares.Nivel de ingles C1-C2 Obligatorio.Beneficios:Beneficios de LeySalario Acorde al MercadoTrabajo RemotoEstabilidad LaboralBuen Ambiente LaboralSi tienes alguna pregunta, puedes enviar un correo a ******Este es un empleo a largo plazo y trabajaras con un equipo increible que te guiara en tu trabajo desde casa.Bachillerato/Preparatoria/SecundariaBasico1 ano"
Asistente Electronico,None,/asistente-electronico-en-quito-ID-1289926,None,None,"El asistente virtual (virtual assistant o VA) apoya a individuos y empresas de forma remota con tareas variadas como la gestion de calendarios, la creacion y administracion de bases de datos, la redaccion y edicion de documentos, la atencion al cliente, la gestion de redes sociales, o la gestion de proyectos."
Analista De Seguridad,None,/analista-de-seguridad-en-cuenca-ID-1289928,None,None,"computadora contra modificacion accidental o no autorizado, destruccion, o de la divulgacion y para satisfacer las necesidades de procesamiento de datos de emergencia.informes Monitor actual de los virus informaticos para determinar cuando actualizar los sistemas de proteccion contra virus.Cifrar la transmision de datos y servidores de seguridad erecto para ocultar informacion confidencial, ya que se esta transmitiendo y para mantener fuera contaminada transferencias digitales."
Data Engineer,None,/data-engineer-en-ecuador-ID-1289935,None,None,"En NEORIS es un acelerador Digital que ayuda a las companias a entrar en el futuro, teniendo 20 anos de experiencia como Socios Digitales de algunas de las mayores companias del mundo. Somos mas de 4,000 profesionales en 11 paises, con nuestra cultura multicultural de startup en donde cultivamos innovacion, aprendizaje continuo para crear soluciones de alto valor para nuestros clientes.Estamos en busqueda de (nombre de la posicion),Principales responsabilidades: (Actividades que va a realizar el candidato dentro de la posicion, en dado caso de no contar con la informacion se debera de acercar directamente con el lider) Se deben listar las responsabilidades en el mismo formato que se muestra en este documento Requerimientos: (Habilidades y cualidades requeridas para la vacante) (Necesita experiencia previa Cuantos anos de experiencia previa Conocimiento previo de alguna herramienta Conocimiento de 1 o mas idiomas Debe contar con algun conocimiento obligatorio Debe contar con alguna carrera especifica o afin a la vacante) Search Keywords or Boolean suggested: Se deben listar los requerimientos en el mismo formato que se muestra en este documento Ofrecemos: AGREGAR LOS BENEFICIOS DE CADA PAIS Te invitamos a conocernos en http://www.neoris.com, Facebook, LinkedIn, Twitter o Instagram: @NEORIS.Nombre del reclutadorTAG de reclutador (LI-####)"
Soporte Area Comercial,None,/soporte-area-comercial-en-quito-ID-1289786,None,None,"Buscamos una Promotora de Ventas comprometida y proactiva para un puesto multifacetico dentro de nuestra empresa.Esta persona sera clave en el soporte integral al area comercial, colaborando estrechamente con diversos equipos para garantizar una excelente experiencia al cliente y optimizar las operaciones comerciales.El puesto abarca desde la atencion directa al cliente hasta la gestion de publicidad, envios y tareas administrativas que impactan todos los departamentos de la empresa.Responsabilidades:• Atencion al cliente: Brindar un servicio excepcional a los clientes, respondiendo dudas, proporcionando informacion de productos y resolviendo incidencias.• Seguimiento a clientes: Realizar seguimientos periodicos para asegurar la satisfaccion continua y detectar nuevas oportunidades de negocio.• Soporte en area comercial: Apoyar en la gestion de campanas publicitarias y estrategias de marketing para promocionar productos.• Gestion de envios: Coordinar y supervisar los procesos de envio de productos para garantizar tiempos de entrega adecuados y satisfaccion del cliente.• Colaboracion interna: Trabajar de manera transversal con diferentes areas de la empresa, ofreciendo soporte en tareas administrativas, organizativas y logisticas.Requisitos:• Habilidades de comunicacion: Excelentes dotes para la comunicacion oral y escrita, con enfoque en atencion al cliente.• Organizacion: Capacidad para gestionar multiples tareas y proyectos de forma eficiente, manteniendo la calidad y tiempos establecidos.• Trabajo en equipo: Actitud colaborativa, con disposicion para apoyar diversas areas de la empresa.• Experiencia: Se valorara experiencia en ventas, atencion al cliente o roles similares en el area comercial.• Conocimientos en herramientas digitales: Manejo basico de herramientas de gestion de envios, marketing y comunicacion.Que se necesita para triunfar en este puestoPara tener exito en este puesto, la persona debe ser organizada, tener excelentes habilidades para la comunicacion y estar orientada al servicio al cliente.Ademas, es clave ser una persona flexible, capaz de adaptarse a las necesidades cambiantes de la empresa y del mercado, y con disposicion para aprender y colaborar en diferentes areas."
